Action,org:resource,concept:name,EventOrigin,EventID,lifecycle:transition,time:timestamp,case:LoanGoal,case:ApplicationType,case:concept:name,case:RequestedAmount,FirstWithdrawalAmount,NumberOfTerms,Accepted,MonthlyCost,Selected,CreditScore,OfferedAmount,OfferID
statechange,User_117,O_Returned,Offer,OfferState_2009418650,complete,2016-01-14 11:08:48.689000+00:00,Car,New credit,Application_1699815319,10000.0,,,,,,,,Offer_2115948768
Released,User_117,W_Validate application,Workflow,Workitem_588358064,suspend,2016-01-14 11:20:04.644000+00:00,Car,New credit,Application_1699815319,10000.0,,,,,,,,
statechange,User_115,O_Accepted,Offer,OfferState_1952736448,complete,2016-01-14 15:14:02.002000+00:00,Car,New credit,Application_1699815319,10000.0,,,,,,,,Offer_2115948768
statechange,User_115,A_Pending,Application,ApplState_756332338,complete,2016-01-14 15:14:02.013000+00:00,Car,New credit,Application_1699815319,10000.0,,,,,,,,
Deleted,User_115,W_Validate application,Workflow,Workitem_531215003,ate_abort,2016-01-14 15:14:02.026000+00:00,Car,New credit,Application_1699815319,10000.0,,,,,,,,
Created,User_1,A_Create Application,Application,Application_1498056352,complete,2016-01-06 10:59:06.131000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
statechange,User_1,A_Submitted,Application,ApplState_1755370040,complete,2016-01-06 10:59:06.187000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Created,User_1,W_Handle leads,Workflow,Workitem_1533229714,schedule,2016-01-06 10:59:06.559000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Deleted,User_1,W_Handle leads,Workflow,Workitem_1097739951,withdraw,2016-01-06 11:00:15.304000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Created,User_1,W_Complete application,Workflow,Workitem_1854606347,schedule,2016-01-06 11:00:15.315000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
statechange,User_1,A_Concept,Application,ApplState_920107649,complete,2016-01-06 11:00:15.353000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Obtained,User_2,W_Complete application,Workflow,Workitem_1974350549,start,2016-01-09 10:17:03.164000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
statechange,User_2,A_Accepted,Application,ApplState_219277904,complete,2016-01-09 10:22:23.647000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Created,User_2,O_Create Offer,Offer,Offer_1776233835,complete,2016-01-09 10:24:22.086000+00:00,Car,New credit,Application_1498056352,26500.0,0.0,126.0,True,265.0,False,0.0,26500.0,
statechange,User_2,O_Created,Offer,OfferState_1170409353,complete,2016-01-09 10:24:23.320000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1776233835
Created,User_2,O_Create Offer,Offer,Offer_2092112544,complete,2016-01-09 10:24:39.620000+00:00,Car,New credit,Application_1498056352,26500.0,26500.0,120.0,True,277.17,False,0.0,26500.0,
statechange,User_2,O_Created,Offer,OfferState_1848593848,complete,2016-01-09 10:24:40.838000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_2092112544
statechange,User_2,O_Sent (mail and online),Offer,OfferState_647833360,complete,2016-01-09 10:25:21.143000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_2092112544
statechange,User_2,O_Sent (mail and online),Offer,OfferState_264498493,complete,2016-01-09 10:25:21.145000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1776233835
Deleted,User_2,W_Complete application,Workflow,Workitem_1161523279,complete,2016-01-09 10:25:21.160000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Created,User_2,W_Call after offers,Workflow,Workitem_836808207,schedule,2016-01-09 10:25:21.176000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Obtained,User_2,W_Call after offers,Workflow,Workitem_153497267,start,2016-01-09 10:25:21.179000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
statechange,User_2,A_Complete,Application,ApplState_255812123,complete,2016-01-09 10:25:21.181000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Created,User_2,O_Create Offer,Offer,Offer_1473300697,complete,2016-01-09 10:26:36.193000+00:00,Car,New credit,Application_1498056352,26500.0,0.0,67.0,True,200.0,False,0.0,11500.0,
statechange,User_2,O_Created,Offer,OfferState_458406710,complete,2016-01-09 10:26:37.454000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1473300697
Created,User_2,O_Create Offer,Offer,Offer_1004444125,complete,2016-01-09 10:27:04.365000+00:00,Car,New credit,Application_1498056352,26500.0,11500.0,67.0,True,202.07,False,0.0,11500.0,
statechange,User_2,O_Created,Offer,OfferState_1945050329,complete,2016-01-09 10:27:05.620000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1004444125
statechange,User_2,O_Sent (mail and online),Offer,OfferState_1157194888,complete,2016-01-09 10:27:27.453000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1004444125
statechange,User_2,O_Sent (mail and online),Offer,OfferState_2054887367,complete,2016-01-09 10:27:27.455000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1473300697
Released,User_2,W_Call after offers,Workflow,Workitem_1920266285,suspend,2016-01-09 10:31:15.413000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Obtained,User_14,W_Call after offers,Workflow,Workitem_108733225,resume,2016-01-13 07:47:52.317000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Released,User_14,W_Call after offers,Workflow,Workitem_207369461,suspend,2016-01-13 07:48:09.660000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Created,User_5,O_Create Offer,Offer,Offer_1463400015,complete,2016-01-29 14:17:10.700000+00:00,Car,New credit,Application_1498056352,26500.0,11500.0,67.0,True,200.03,False,0.0,11500.0,
statechange,User_5,O_Created,Offer,OfferState_2074339607,complete,2016-01-29 14:17:12.014000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1463400015
statechange,User_5,O_Sent (mail and online),Offer,OfferState_1791769196,complete,2016-01-29 14:17:26.341000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1463400015
Obtained,User_15,W_Call after offers,Workflow,Workitem_2016222093,resume,2016-02-27 12:24:47.099000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Released,User_15,W_Call after offers,Workflow,Workitem_573585186,suspend,2016-02-27 13:33:00.985000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Obtained,User_15,W_Call after offers,Workflow,Workitem_68341263,resume,2016-02-27 15:25:03.197000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Released,User_15,W_Call after offers,Workflow,Workitem_249202877,suspend,2016-02-27 15:25:38.420000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Obtained,User_18,W_Call after offers,Workflow,Workitem_1616143081,resume,2016-02-27 15:44:03.175000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Released,User_18,W_Call after offers,Workflow,Workitem_106600701,suspend,2016-02-27 15:46:32.187000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Obtained,User_17,W_Call after offers,Workflow,Workitem_1129825242,resume,2016-02-27 15:47:02.827000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Released,User_17,W_Call after offers,Workflow,Workitem_822868257,suspend,2016-02-27 15:48:10.775000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
statechange,User_1,A_Cancelled,Application,ApplState_691435569,complete,2016-02-29 07:00:50.739000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
statechange,User_1,O_Cancelled,Offer,OfferState_1618178182,complete,2016-02-29 07:00:50.805000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1463400015
statechange,User_1,O_Cancelled,Offer,OfferState_61736097,complete,2016-02-29 07:00:50.814000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1004444125
statechange,User_1,O_Cancelled,Offer,OfferState_2140250658,complete,2016-02-29 07:00:50.823000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1473300697
statechange,User_1,O_Cancelled,Offer,OfferState_1815927423,complete,2016-02-29 07:00:50.832000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_2092112544
statechange,User_1,O_Cancelled,Offer,OfferState_1777756256,complete,2016-02-29 07:00:50.841000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,Offer_1776233835
Deleted,User_1,W_Call after offers,Workflow,Workitem_2030450984,ate_abort,2016-02-29 07:00:50.852000+00:00,Car,New credit,Application_1498056352,26500.0,,,,,,,,
Created,User_14,A_Create Application,Application,Application_743887463,complete,2016-01-06 11:03:05.545000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Created,User_14,W_Complete application,Workflow,Workitem_1788499405,schedule,2016-01-06 11:03:05.555000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_14,W_Complete application,Workflow,Workitem_1047288845,start,2016-01-06 11:03:05.558000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
statechange,User_14,A_Concept,Application,ApplState_1353391303,complete,2016-01-06 11:03:05.560000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
statechange,User_14,A_Accepted,Application,ApplState_1918610881,complete,2016-01-06 11:06:47.104000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Created,User_14,O_Create Offer,Offer,Offer_882593404,complete,2016-01-06 11:11:34.251000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,0.0,138.0,True,50.0,True,809.0,5000.0,
statechange,User_14,O_Created,Offer,OfferState_2029651087,complete,2016-01-06 11:11:35.328000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,Offer_882593404
statechange,User_14,O_Sent (mail and online),Offer,OfferState_72895484,complete,2016-01-06 11:11:45.789000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,Offer_882593404
Deleted,User_14,W_Complete application,Workflow,Workitem_949422553,complete,2016-01-06 11:11:45.804000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Created,User_14,W_Call after offers,Workflow,Workitem_2034750491,schedule,2016-01-06 11:11:45.811000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_14,W_Call after offers,Workflow,Workitem_1634714411,start,2016-01-06 11:11:45.814000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
statechange,User_14,A_Complete,Application,ApplState_1078974802,complete,2016-01-06 11:11:45.816000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Created,User_14,O_Create Offer,Offer,Offer_1106136810,complete,2016-01-06 11:12:43.266000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,0.0,126.0,False,349.0,False,0.0,34900.0,
statechange,User_14,O_Created,Offer,OfferState_306461145,complete,2016-01-06 11:12:44.606000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,Offer_1106136810
statechange,User_14,O_Sent (mail and online),Offer,OfferState_630775602,complete,2016-01-06 11:12:54.087000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,Offer_1106136810
Released,User_14,W_Call after offers,Workflow,Workitem_149779550,suspend,2016-01-06 11:14:47.242000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_27,W_Call after offers,Workflow,Workitem_531498337,resume,2016-01-11 09:32:23.364000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Released,User_27,W_Call after offers,Workflow,Workitem_1407300312,suspend,2016-01-11 09:32:52.287000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Deleted,User_118,W_Call after offers,Workflow,Workitem_501923008,ate_abort,2016-01-27 09:25:31.240000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Created,User_118,W_Validate application,Workflow,Workitem_211252255,schedule,2016-01-27 09:25:31.249000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_118,W_Validate application,Workflow,Workitem_1382350473,start,2016-01-27 09:25:31.251000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
statechange,User_118,A_Validating,Application,ApplState_1773401894,complete,2016-01-27 09:25:32.081000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
statechange,User_118,O_Returned,Offer,OfferState_208783946,complete,2016-01-27 09:26:48.299000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,Offer_882593404
Released,User_118,W_Validate application,Workflow,Workitem_1539063519,suspend,2016-01-27 09:27:51.512000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_87,W_Validate application,Workflow,Workitem_138821517,resume,2016-01-27 10:29:59.367000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Released,User_87,W_Validate application,Workflow,Workitem_951690227,suspend,2016-01-27 10:30:35.757000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_95,W_Validate application,Workflow,Workitem_2138632376,resume,2016-01-27 10:52:45.607000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Released,User_95,W_Validate application,Workflow,Workitem_1083398479,suspend,2016-01-27 10:52:51.664000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Deleted,User_95,W_Validate application,Workflow,Workitem_290364177,ate_abort,2016-01-28 10:08:29.290000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Created,User_95,W_Call incomplete files,Workflow,Workitem_513428479,schedule,2016-01-28 10:08:29.298000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_95,W_Call incomplete files,Workflow,Workitem_425358272,start,2016-01-28 10:08:29.301000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
statechange,User_95,A_Incomplete,Application,ApplState_456775621,complete,2016-01-28 10:08:29.304000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Released,User_95,W_Call incomplete files,Workflow,Workitem_1532682553,suspend,2016-01-28 10:09:02.896000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_2,W_Call incomplete files,Workflow,Workitem_72108008,resume,2016-01-28 10:14:53.758000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Deleted,User_2,W_Call incomplete files,Workflow,Workitem_2116466678,complete,2016-01-28 10:19:53.242000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Created,User_2,W_Validate application,Workflow,Workitem_116567475,schedule,2016-01-28 10:19:53.250000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_2,W_Validate application,Workflow,Workitem_1467773150,start,2016-01-28 10:19:53.252000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
statechange,User_2,A_Validating,Application,ApplState_1035807586,complete,2016-01-28 10:19:53.316000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Released,User_2,W_Validate application,Workflow,Workitem_1758429216,suspend,2016-01-28 10:20:04.521000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Deleted,User_95,W_Validate application,Workflow,Workitem_1988314364,ate_abort,2016-01-28 10:37:32.462000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Created,User_95,W_Call incomplete files,Workflow,Workitem_974002317,schedule,2016-01-28 10:37:32.482000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_95,W_Call incomplete files,Workflow,Workitem_658378496,start,2016-01-28 10:37:32.484000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
statechange,User_95,A_Incomplete,Application,ApplState_2030138084,complete,2016-01-28 10:37:32.486000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Released,User_95,W_Call incomplete files,Workflow,Workitem_2087797915,suspend,2016-01-28 10:37:56.689000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
Obtained,User_2,W_Call incomplete files,Workflow,Workitem_1547818367,resume,2016-01-28 10:40:32.543000+00:00,"Other, see explanation",New credit,Application_743887463,34900.0,,,,,,,,
